gender,country,city,stadium,year,date,time_local,lat,lon,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,06-24,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,06-25,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,06-25,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Durival de Brito,1950,06-25,15:00:00,-25.43944,-49.25583,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Independencia,1950,06-25,15:00:00,-19.90833,-43.91778,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,06-28,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Eucaliptos,1950,06-28,15:00:00,-30.06167,-51.22722,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,06-29,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Independencia,1950,06-29,15:00:00,-19.90833,-43.91778,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Durival de Brito,1950,06-29,15:30:00,-25.43944,-49.25583,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,07-01,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Ilha do Retiro,1950,07-02,15:00:00,-8.062953,-34.902981,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,07-02,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Independencia,1950,07-02,15:00:00,-19.90833,-43.91778,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,07-02,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Eucaliptos,1950,07-02,15:40:00,-30.06167,-51.22722,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,07-09,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,07-09,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,07-13,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,07-13,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,São Paulo,Pacaembu,1950,07-16,15:00:00,-23.548639,-46.665111,,,,,,,,,,,,,,,,,
Men,Brazil,Rio de Janeiro,Maracanã - Estádio Jornalista Mário Filho,1950,07-16,15:00:00,-22.912167,-43.230164,,,,,,,,,,,,,,,,,
Men,Switzerland,bern,Wankdorf Stadium,1954,06-16,18:00:00,46.963054,7.464914,,,,,,,,,,,,,,,,,
Men,Switzerland,lausanne,La Pontaise,1954,06-16,18:00:00,46.5333312,6.62116418,,,,,,,,,,,,,,,,,
Men,Switzerland,geneva,Charmilles,1954,06-16,18:00:00,46.2091,6.1182,,,,,,,,,,,,,,,,,
Men,Switzerland,zurich,Hardturm,1954,06-16,18:00:00,47.3891651,8.50283132,,,,,,,,,,,,,,,,,
Men,Switzerland,lausanne,La Pontaise,1954,06-17,17:50:00,46.5333312,6.62116418,,,,,,,,,,,,,,,,,
Men,Switzerland,zurich,Hardturm,1954,06-17,18:00:00,47.3891651,8.50283132,,,,,,,,,,,,,,,,,
Men,Switzerland,bern,Wankdorf Stadium,1954,06-17,18:00:00,46.963054,7.464914,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-17,18:10:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-19,16:50:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,lausanne,La Pontaise,1954,06-19,17:00:00,46.5333312,6.62116418,,,,,,,,,,,,,,,,,
Men,Switzerland,zurich,Hardturm,1954,06-19,17:00:00,47.3891651,8.50283132,,,,,,,,,,,,,,,,,
Men,Switzerland,geneva,Charmilles,1954,06-19,17:10:00,46.2091,6.1182,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-20,16:50:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,geneva,Charmilles,1954,06-20,17:00:00,46.2091,6.1182,,,,,,,,,,,,,,,,,
Men,Switzerland,lugano,Comunale di Cornaredo,1954,06-20,17:00:00,46.023725,8.96306,,,,,,,,,,,,,,,,,
Men,Switzerland,bern,Wankdorf Stadium,1954,06-20,17:10:00,46.963054,7.464914,,,,,,,,,,,,,,,,,
Men,Switzerland,zurich,Hardturm,1954,06-23,18:00:00,47.3891651,8.50283132,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-23,18:00:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-26,17:00:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,lausanne,La Pontaise,1954,06-26,17:00:00,46.5333312,6.62116418,,,,,,,,,,,,,,,,,
Men,Switzerland,geneva,Charmilles,1954,06-27,17:00:00,46.2091,6.1182,,,,,,,,,,,,,,,,,
Men,Switzerland,bern,Wankdorf Stadium,1954,06-27,17:00:00,46.963054,7.464914,,,,,,,,,,,,,,,,,
Men,Switzerland,lausanne,La Pontaise,1954,06-30,18:00:00,46.5333312,6.62116418,,,,,,,,,,,,,,,,,
Men,Switzerland,basel,St. Jakob,1954,06-30,18:00:00,47.5382762,7.61877252,,,,,,,,,,,,,,,,,
Men,Switzerland,zurich,Hardturm,1954,07-03,17:00:00,47.3891651,8.50283132,,,,,,,,,,,,,,,,,
Men,Switzerland,bern,Wankdorf Stadium,1954,07-04,17:00:00,46.963054,7.464914,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-08,14:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,halmstad,Orjans Vall,1958,06-08,19:00:00,56.683933,12.866641,,,,,,,,,,,,,,,,,
Men,Sweden,sandviken,Jarnvallen,1958,06-08,19:00:00,60.60803,16.7727,,,,,,,,,,,,,,,,,
Men,Sweden,vasteras,Arosvallen,1958,06-08,19:00:00,59.6189975,16.5379978,,,,,,,,,,,,,,,,,
Men,Sweden,uddevalla,Rimnersvallen,1958,06-08,19:00:00,58.3539986,11.9499962,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-08,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,Norrkoping,Idrottsparken,1958,06-08,19:00:00,58.5843,16.173,,,,,,,,,,,,,,,,,
Men,Sweden,malmo,Malmo Stadion,1958,06-08,19:00:00,55.5849793,12.9868894,,,,,,,,,,,,,,,,,
Men,Sweden,boras,Ryavallen,1958,06-11,19:00:00,57.735724,12.934921,,,,,,,,,,,,,,,,,
Men,Sweden,helsingborg,Olympia Stadium,1958,06-11,19:00:00,56.0429998,12.7041639,,,,,,,,,,,,,,,,,
Men,Sweden,halmstad,Orjans Vall,1958,06-11,19:00:00,56.683933,12.866641,,,,,,,,,,,,,,,,,
Men,Sweden,vasteras,Arosvallen,1958,06-11,19:00:00,59.6189975,16.5379978,,,,,,,,,,,,,,,,,
Men,Sweden,Norrkoping,Idrottsparken,1958,06-11,19:00:00,58.5843,16.173,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-11,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-11,19:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-12,19:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-15,14:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,eskilstuna,Tunavallen,1958,06-15,19:00:00,59.370605,16.494885,,,,,,,,,,,,,,,,,
Men,Sweden,malmo,Malmo Stadion,1958,06-15,19:00:00,55.5849793,12.9868894,,,,,,,,,,,,,,,,,
Men,Sweden,helsingborg,Olympia Stadium,1958,06-15,19:00:00,56.0429998,12.7041639,,,,,,,,,,,,,,,,,
Men,Sweden,boras,Ryavallen,1958,06-15,19:00:00,57.735724,12.934921,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-15,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,sandviken,Jarnvallen,1958,06-15,19:00:00,60.60803,16.7727,,,,,,,,,,,,,,,,,
Men,Sweden,Orebro,Eyravallen,1958,06-15,19:00:00,59.259666,15.220499,,,,,,,,,,,,,,,,,
Men,Sweden,malmo,Malmo Stadion,1958,06-17,19:00:00,55.5849793,12.9868894,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-17,19:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-17,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,Norrkoping,Idrottsparken,1958,06-19,19:00:00,58.5843,16.173,,,,,,,,,,,,,,,,,
Men,Sweden,malmo,Malmo Stadion,1958,06-19,19:00:00,55.5849793,12.9868894,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-19,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-19,19:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-24,19:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-24,19:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Sweden,gothenburg,Nya Ullevi,1958,06-28,17:00:00,57.7034972,11.9856627,,,,,,,,,,,,,,,,,
Men,Sweden,solna,Rasunda Stadium,1958,06-29,15:00:00,59.3717,18.0016,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,05-30,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,05-30,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,05-30,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,05-30,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,05-31,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,05-31,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,05-31,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,05-31,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-02,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-02,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,06-02,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,06-02,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-03,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,06-03,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,06-03,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-03,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-06,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,06-06,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,06-06,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-06,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,06-07,15:00:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-07,15:00:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-07,15:00:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,06-07,15:00:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,arica,Carlos Dittborn,1962,06-10,14:30:00,-18.485835,-70.292895,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-10,14:30:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,rancagua,Estadio El Teniente-Codelco,1962,06-10,14:30:00,-34.177977,-70.73753,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-10,14:30:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-13,14:30:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,vina del mar,Estadio Sausalito,1962,06-13,14:30:00,-33.014799,-71.53489,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-16,14:30:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,Chile,santiago,Nacional,1962,06-17,14:30:00,-33.458665,-70.606331,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-11,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,liverpool,Goodison Park,1966,07-12,19:30:00,53.4366649,-2.9598295,,,,,,,,,,,,,,,,,
Men,England,middlesbrough,Ayresome Park,1966,07-12,19:30:00,54.5584978,-1.241499,,,,,,,,,,,,,,,,,
Men,England,sheffield,Hillsborough,1966,07-12,19:30:00,53.4068317,-1.5003313,,,,,,,,,,,,,,,,,
Men,England,birmingham,Villa Park,1966,07-13,19:30:00,52.508992,-1.884801,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-13,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,sunderland,Roker Park Ground,1966,07-13,19:30:00,54.919443,-1.3719535,,,,,,,,,,,,,,,,,
Men,England,manchester,Old Trafford Stadium,1966,07-13,19:30:00,53.4578315,-2.2881655,,,,,,,,,,,,,,,,,
Men,England,sheffield,Hillsborough,1966,07-15,19:30:00,53.4068317,-1.5003313,,,,,,,,,,,,,,,,,
Men,England,london,White City,1966,07-15,19:30:00,51.51362,-0.2274,,(doesn't exist ) ,,,,,,,,,,,,,,,
Men,England,liverpool,Goodison Park,1966,07-15,19:30:00,53.4366649,-2.9598295,,,,,,,,,,,,,,,,,
Men,England,middlesbrough,Ayresome Park,1966,07-15,19:30:00,54.5584978,-1.241499,,,,,,,,,,,,,,,,,
Men,England,birmingham,Villa Park,1966,07-16,15:00:00,52.508992,-1.884801,,,,,,,,,,,,,,,,,
Men,England,sunderland,Roker Park Ground,1966,07-16,15:00:00,54.919443,-1.3719535,,,,,,,,,,,,,,,,,
Men,England,manchester,Old Trafford Stadium,1966,07-16,15:00:00,53.4578315,-2.2881655,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-16,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-19,16:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,sheffield,Hillsborough,1966,07-19,19:30:00,53.4068317,-1.5003313,,,,,,,,,,,,,,,,,
Men,England,liverpool,Goodison Park,1966,07-19,19:30:00,53.4366649,-2.9598295,,,,,,,,,,,,,,,,,
Men,England,middlesbrough,Ayresome Park,1966,07-19,19:30:00,54.5584978,-1.241499,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-20,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,manchester,Old Trafford Stadium,1966,07-20,19:30:00,53.4578315,-2.2881655,,,,,,,,,,,,,,,,,
Men,England,birmingham,Villa Park,1966,07-20,19:30:00,52.508992,-1.884801,,,,,,,,,,,,,,,,,
Men,England,sunderland,Roker Park Ground,1966,07-20,19:30:00,54.919443,-1.3719535,,,,,,,,,,,,,,,,,
Men,England,liverpool,Goodison Park,1966,07-23,15:00:00,53.4366649,-2.9598295,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-23,15:00:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,sunderland,Roker Park Ground,1966,07-23,15:00:00,54.919443,-1.3719535,,,,,,,,,,,,,,,,,
Men,England,sheffield,Hillsborough,1966,07-23,15:00:00,53.4068317,-1.5003313,,,,,,,,,,,,,,,,,
Men,England,liverpool,Goodison Park,1966,07-25,19:30:00,53.4366649,-2.9598295,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-26,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-28,19:30:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,England,london,Wembley Stadium,1966,07-30,15:00:00,51.5534978,-0.2744989,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,05-31,12:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-02,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-02,16:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,puebla,Cuauhtemoc,1970,06-02,16:00:00,19.0734997,-98.158666,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-03,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-03,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,Toluca,Luis Dosal,1970,06-03,16:00:00,19.285704,-99.666741,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-03,16:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-06,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,puebla,Cuauhtemoc,1970,06-06,16:00:00,19.0734997,-98.158666,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-06,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-06,16:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-07,12:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-07,12:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-07,12:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,Toluca,Luis Dosal,1970,06-07,12:00:00,19.285704,-99.666741,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-10,16:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-10,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,puebla,Cuauhtemoc,1970,06-10,16:00:00,19.0734997,-98.158666,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-10,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-11,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,Toluca,Luis Dosal,1970,06-11,16:00:00,19.285704,-99.666741,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-11,16:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-11,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-14,12:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,Toluca,Luis Dosal,1970,06-14,12:00:00,19.285704,-99.666741,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-14,12:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,leon,Nou Camp - Estadio León,1970,06-14,12:00:00,21.1155,-101.6577,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-17,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,guadalajara,Jalisco,1970,06-17,16:00:00,20.7030022,-103.32355,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-20,16:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,Mexico,mexico city,Estadio Azteca,1970,06-21,12:00:00,19.3017455,-99.150264,,,,,,,,,,,,,,,,,
Men,West Germany,Frankfurt,Waldstadion,1974,06-13,17:00:00,50.068328,8.645742,,,,,,,,,,,,,,,,,
Men,West Germany,Berlin,Olympiastadion,1974,06-14,16:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,West Germany,hamburg,Volksparkstadion,1974,06-14,19:30:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,West Germany,Dortmund,Westfalenstadion,1974,06-14,19:30:00,51.492589,7.451857,,,,,,,,,,,,,,,,,
Men,West Germany,Hanover,Niedersachsenstadion,1974,06-15,16:00:00,52.356039,9.725382,,,,,,,,,,,,,,,,,
Men,West Germany,dusseldorf,Rheinstadion,1974,06-15,16:00:00,51.2561656,6.7338304,,,,,,,,,,,,,,,,,
Men,West Germany,Munich,Olympiastadion,1974,06-15,18:00:00,48.170499,11.541331,,,,,,,,,,,,,,,,,
Men,West Germany,Stuttgart,Neckarstadion,1974,06-15,18:00:00,48.792318,9.233861,,,,,,,,,,,,,,,,,
Men,West Germany,hamburg,Volksparkstadion,1974,06-18,16:00:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,West Germany,gelsenkirchen,Parkstadion,1974,06-18,19:30:00,51.5554978,7.0666664,,,,,,,,,,,,,,,,,
Men,West Germany,Berlin,Olympiastadion,1974,06-18,19:30:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,West Germany,Frankfurt,Waldstadion,1974,06-18,19:30:00,50.068328,8.645742,,,,,,,,,,,,,,,,,
Men,West Germany,Munich,Olympiastadion,1974,06-19,19:30:00,48.170499,11.541331,,,,,,,,,,,,,,,,,
Men,West Germany,Hanover,Niedersachsenstadion,1974,06-19,19:30:00,52.356039,9.725382,,,,,,,,,,,,,,,,,
Men,West Germany,Dortmund,Westfalenstadion,1974,06-19,19:30:00,51.492589,7.451857,,,,,,,,,,,,,,,,,
Men,West Germany,Stuttgart,Neckarstadion,1974,06-19,19:30:00,48.792318,9.233861,,,,,,,,,,,,,,,,,
Men,West Germany,Frankfurt,Waldstadion,1974,06-22,16:00:00,50.068328,8.645742,,,,,,,,,,,,,,,,,
Men,West Germany,Berlin,Olympiastadion,1974,06-22,16:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,West Germany,gelsenkirchen,Parkstadion,1974,06-22,16:00:00,51.5554978,7.0666664,,,,,,,,,,,,,,,,,
Men,West Germany,hamburg,Volksparkstadion,1974,06-22,19:30:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,West Germany,Dortmund,Westfalenstadion,1974,06-23,16:00:00,51.492589,7.451857,,,,,,,,,,,,,,,,,
Men,West Germany,Stuttgart,Neckarstadion,1974,06-23,16:00:00,48.792318,9.233861,,,,,,,,,,,,,,,,,
Men,West Germany,dusseldorf,Rheinstadion,1974,06-23,16:00:00,51.2561656,6.7338304,,,,,,,,,,,,,,,,,
Men,West Germany,Munich,Olympiastadion,1974,06-23,16:00:00,48.170499,11.541331,,,,,,,,,,,,,,,,,
Men,West Germany,dusseldorf,Rheinstadion,1974,06-26,16:00:00,51.2561656,6.7338304,,,,,,,,,,,,,,,,,
Men,West Germany,Hanover,Niedersachsenstadion,1974,06-26,19:30:00,52.356039,9.725382,,,,,,,,,,,,,,,,,
Men,West Germany,Stuttgart,Neckarstadion,1974,06-26,19:30:00,48.792318,9.233861,,,,,,,,,,,,,,,,,
Men,West Germany,gelsenkirchen,Parkstadion,1974,06-26,19:30:00,51.5554978,7.0666664,,,,,,,,,,,,,,,,,
Men,West Germany,Frankfurt,Waldstadion,1974,06-30,16:00:00,50.068328,8.645742,,,,,,,,,,,,,,,,,
Men,West Germany,Hanover,Niedersachsenstadion,1974,06-30,16:00:00,52.356039,9.725382,,,,,,,,,,,,,,,,,
Men,West Germany,gelsenkirchen,Parkstadion,1974,06-30,16:00:00,51.5554978,7.0666664,,,,,,,,,,,,,,,,,
Men,West Germany,dusseldorf,Rheinstadion,1974,06-30,19:30:00,51.2561656,6.7338304,,,,,,,,,,,,,,,,,
Men,West Germany,Frankfurt,Waldstadion,1974,07-03,17:00:00,50.068328,8.645742,,,,,,,,,,,,,,,,,
Men,West Germany,Dortmund,Westfalenstadion,1974,07-03,19:30:00,51.492589,7.451857,,,,,,,,,,,,,,,,,
Men,West Germany,gelsenkirchen,Parkstadion,1974,07-03,19:30:00,51.5554978,7.0666664,,,,,,,,,,,,,,,,,
Men,West Germany,dusseldorf,Rheinstadion,1974,07-03,19:30:00,51.2561656,6.7338304,,,,,,,,,,,,,,,,,
Men,West Germany,Munich,Olympiastadion,1974,07-06,16:00:00,48.170499,11.541331,,,,,,,,,,,,,,,,,
Men,West Germany,Munich,Olympiastadion,1974,07-07,16:00:00,48.170499,11.541331,,,,,,,,,,,,,,,,,
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,06-01,15:00:00,-34.540523,-58.443173,,,,,,,,,,,,,,,,,
Men,Argentina,mar del plata,Estadio José María Minella,1978,06-02,13:45:00,-38.017433,-57.576064,,,,,,,,,,,,,,,,,
