venue,tour,city,country,lat,lon,year,wbgt_sun
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1972,11.86
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1973,12.96
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1974,11.57
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1975,13.91
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1976,11.08
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1977,12.85
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1978,12.27
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1979,13.22
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1980,11.74
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1981,11.08
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1982,11.91
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1983,11.03
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1984,10.27
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1985,12.66
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1986,12.95
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1987,13.24
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1988,12.45
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1989,13.49
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1990,12.03
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1991,11.23
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1992,12.55
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1993,12.01
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1994,12.69
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1995,11.24
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1996,11.46
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1997,12.69
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1998,12.67
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1999,11.73
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2000,13.2
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2001,12.79
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2002,11.21
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2003,13.04
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2004,13.72
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2005,13.31
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2006,12.34
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2007,11.94
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2008,12.14
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2009,12.1
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2010,12.79
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2011,12.06
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2012,12.44
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2013,12.78
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2014,13.0
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2015,13.19
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2016,11.59
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2017,13.55
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2018,11.89
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2019,13.79
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2020,13.14
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2021,12.59
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2022,11.66
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2023,13.51
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2024,13.76
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,2025,12.02
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1940,11.42
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1941,12.58
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1942,10.66
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1943,12.65
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1944,12.26
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1945,11.16
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1946,11.47
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1947,11.94
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1948,11.89
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1949,11.24
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1950,11.02
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1951,10.87
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1952,9.21
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1953,12.71
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1954,10.57
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1955,11.88
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1956,10.19
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1957,10.83
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1958,11.96
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1959,10.58
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1960,10.98
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1961,10.87
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1962,11.38
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1963,12.58
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1964,10.92
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1965,14.73
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1966,12.4
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1967,9.88
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1968,11.45
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1969,12.22
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1970,10.98
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1971,9.66
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1972,12.35
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1973,13.22
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1974,11.71
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1975,12.81
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1976,11.64
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1977,12.34
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1978,12.03
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1979,12.09
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1980,11.0
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1981,11.76
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1982,10.32
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1983,8.93
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1984,7.52
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1985,13.19
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1986,12.31
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1987,13.47
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1988,11.99
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1989,13.15
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1990,12.94
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1991,11.55
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1992,10.47
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1993,11.94
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1994,13.38
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1995,11.89
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1996,10.54
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1997,11.1
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1998,11.84
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,1999,10.74
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2000,11.0
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2001,11.39
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2002,10.6
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2003,14.24
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2004,12.67
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2005,12.14
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2006,12.85
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2007,11.49
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2008,12.51
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2009,12.83
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2010,11.94
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2011,11.31
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2012,12.57
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2013,13.51
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2014,12.15
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2015,13.5
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2016,9.57
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2017,12.59
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2018,11.59
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2019,12.22
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2020,11.64
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2021,11.98
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2022,11.0
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2023,13.06
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2024,12.1
1978|Estadio Malvinas Argentinas,1978,Mendoza,Argentina,-32.88972,-68.88,2025,11.82
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1940,15.01
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1941,16.35
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1942,14.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1943,17.09
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1944,17.6
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1945,15.3
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1946,15.7
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1947,16.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1948,16.89
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1949,15.79
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1950,16.23
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1951,16.63
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1952,13.72
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1953,16.8
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1954,14.51
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1955,15.88
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1956,14.28
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1957,14.45
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1958,17.84
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1959,14.95
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1960,15.52
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1961,15.14
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1962,15.86
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1963,16.98
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1964,15.53
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1965,19.43
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1966,17.77
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1967,13.34
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1968,14.88
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1969,16.07
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1970,15.23
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1971,13.59
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1972,16.65
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1973,17.25
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1974,16.48
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1975,17.95
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1976,15.77
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1977,16.79
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1978,15.69
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1979,16.1
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1980,14.9
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1981,15.53
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1982,14.51
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1983,14.8
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1984,12.99
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1985,17.36
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1986,16.88
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1987,17.53
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1988,15.92
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1989,17.44
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1990,16.76
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1991,15.77
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1992,16.65
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1993,16.35
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1994,17.49
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1995,15.75
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1996,14.68
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1997,16.1
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1998,16.27
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,1999,14.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2000,15.74
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2001,16.57
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2002,15.35
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2003,17.45
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2004,17.2
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2005,16.17
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2006,17.21
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2007,16.75
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2008,15.84
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2009,16.29
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2010,15.96
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2011,15.4
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2012,16.56
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2013,17.69
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2014,16.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2015,17.21
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2016,14.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2017,17.8
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2018,15.76
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2019,17.12
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2020,16.28
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2021,15.64
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2022,14.98
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2023,17.3
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2024,17.63
1978|Estadio Mario Alberto Kempes,1978,Cordoba,Argentina,-31.368956,-64.246244,2025,15.55
1978|Estadio Monumental,1978,Buenos Aires,Argentina,-34.54528,-58.44972,1940,14.34
1978|Estadio Monumental,1978,Buenos Aires,Argentina,-34.54528,-58.44972,1941,14.91
1978|Estadio Monumental,1978,Buenos Aires,Argentina,-34.54528,-58.44972,1942,13.36
1978|Estadio Monumental,1978,Buenos Aires,Argentina,-34.54528,-58.44972,1943,16.47
1978|Estadio Monumental,1978,Buenos Aires,Argentina,-34.54528,-58.44972,1944,15.68
