gender,country,city,stadium,year,date,time_local,lat,lon,match_date,day_wbgt_mean_C,day_wbgt_min_C,day_wbgt_max_C,game_wbgt_mean_C,game_wbgt_min_C,game_wbgt_max_C,game_hrs_ge32_FIFA,game_hrs_ge28_FIFPRO_postpone,game_hrs_ge26_FIFPRO_breaks,game_hrs_over_p75_clim,game_hrs_over_p90_clim,game_hrs_over_p95_clim,game_hrs_over_max_clim
Men,United States,Detroit,Pontiac Silverdome,1994,2026-06-18,11:30:00,42.3845,-83.1518,1994-06-18,27.16,21.77,33.2,32.04,31.6,32.41,2.0,4.0,4.0,4.0,4.0,4.0,3.0
Men,United States,New York,Giants Stadium,1994,2026-06-18,16:00:00,40.8135,-74.0745,1994-06-18,26.39,21.98,31.2,29.55,27.67,30.85,0.0,4.0,5.0,5.0,5.0,5.0,2.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-06-18,19:30:00,34.1613,-118.1676,1994-06-18,18.7,11.16,25.3,17.71,15.36,22.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,United States,Orlando,Citrus Bowl,1994,2026-06-19,12:30:00,28.5392,-81.4009,1994-06-19,26.17,21.5,33.0,32.41,31.16,33.0,3.0,4.0,4.0,4.0,3.0,1.0,0.0
Men,United States,Washington,RFK Stadium,1994,2026-06-19,16:00:00,38.8898,-76.9663,1994-06-19,27.44,22.47,35.87,32.01,26.43,35.87,3.0,4.0,5.0,5.0,5.0,4.0,3.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-06-19,19:30:00,34.1613,-118.1676,1994-06-19,19.25,12.69,25.25,18.2,15.83,23.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-06-20,16:00:00,37.4342,-122.161,1994-06-20,14.72,10.84,19.47,17.83,16.9,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Washington,RFK Stadium,1994,2026-06-20,19:30:00,38.8898,-76.9663,1994-06-20,25.38,20.5,30.29,24.09,22.17,25.98,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-06-21,12:30:00,42.090642,-71.264857,1994-06-21,18.83,15.23,22.64,21.64,19.96,22.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Chicago,Soldier Field,1994,2026-06-21,16:00:00,41.8623,-87.6167,1994-06-21,24.35,19.38,27.0,23.54,22.47,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Dallas,Cotton Bowl,1994,2026-06-21,19:30:00,32.7828,-96.7614,1994-06-21,25.94,20.91,31.77,25.77,22.47,28.01,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Men,United States,Detroit,Pontiac Silverdome,1994,2026-06-22,16:00:00,42.3845,-83.1518,1994-06-22,20.99,14.49,27.42,25.73,24.2,26.87,0.0,0.0,3.0,5.0,0.0,0.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-06-22,19:30:00,34.1613,-118.1676,1994-06-22,21.54,14.03,33.14,23.57,17.96,33.14,1.0,1.0,1.0,4.0,3.0,3.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-06-23,16:00:00,40.8135,-74.0745,1994-06-23,23.33,19.07,28.17,25.84,24.05,27.63,0.0,0.0,2.0,4.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-06-23,19:30:00,42.090642,-71.264857,1994-06-23,20.25,14.51,25.01,20.95,19.38,22.76,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,United States,Orlando,Citrus Bowl,1994,2026-06-24,12:30:00,28.5392,-81.4009,1994-06-24,27.02,23.76,31.29,30.8,30.37,31.29,0.0,4.0,4.0,0.0,0.0,0.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-06-24,16:00:00,37.4342,-122.161,1994-06-24,14.94,9.81,20.08,18.63,17.48,19.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Detroit,Pontiac Silverdome,1994,2026-06-24,19:30:00,42.3845,-83.1518,1994-06-24,17.25,14.76,21.68,17.6,16.58,18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Orlando,Citrus Bowl,1994,2026-06-25,12:30:00,28.5392,-81.4009,1994-06-25,26.75,24.18,30.27,29.95,29.63,30.27,0.0,4.0,4.0,0.0,0.0,0.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-06-25,12:30:00,40.8135,-74.0745,1994-06-25,24.41,21.17,28.02,27.58,27.03,28.02,0.0,1.0,4.0,4.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-06-25,16:00:00,42.090642,-71.264857,1994-06-25,20.93,16.15,26.77,25.38,23.9,26.77,0.0,0.0,2.0,5.0,0.0,0.0,0.0
Men,United States,Chicago,Soldier Field,1994,2026-06-26,12:30:00,41.8623,-87.6167,1994-06-26,20.95,18.75,24.72,23.53,22.24,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-06-26,16:00:00,34.1613,-118.1676,1994-06-26,22.14,12.49,32.16,27.09,25.08,29.18,0.0,2.0,3.0,5.0,4.0,3.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-06-26,16:00:00,37.4342,-122.161,1994-06-26,16.18,9.0,22.88,21.13,20.03,22.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,United States,Dallas,Cotton Bowl,1994,2026-06-27,16:00:00,32.7828,-96.7614,1994-06-27,27.3,23.78,31.23,30.19,29.2,31.23,0.0,5.0,5.0,2.0,0.0,0.0,0.0
Men,United States,Chicago,Soldier Field,1994,2026-06-27,16:00:00,41.8623,-87.6167,1994-06-27,20.62,18.16,23.59,22.72,22.16,23.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Washington,RFK Stadium,1994,2026-06-28,12:30:00,38.8898,-76.9663,1994-06-28,22.94,19.97,26.11,25.47,25.33,25.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-06-28,12:30:00,40.8135,-74.0745,1994-06-28,23.49,20.53,26.99,25.74,24.56,26.22,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-06-28,16:00:00,37.4342,-122.161,1994-06-28,16.62,11.78,23.29,20.59,19.27,21.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,United States,Detroit,Pontiac Silverdome,1994,2026-06-28,16:00:00,42.3845,-83.1518,1994-06-28,18.77,11.92,24.41,23.31,22.38,24.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Orlando,Citrus Bowl,1994,2026-06-29,12:30:00,28.5392,-81.4009,1994-06-29,26.59,23.02,32.23,31.11,30.8,31.46,0.0,4.0,4.0,0.0,0.0,0.0,0.0
Men,United States,Washington,RFK Stadium,1994,2026-06-29,12:30:00,38.8898,-76.9663,1994-06-29,24.81,20.88,30.48,29.9,29.46,30.48,0.0,4.0,4.0,4.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-06-30,19:30:00,42.090642,-71.264857,1994-06-30,21.66,19.4,27.11,20.43,19.91,21.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,United States,Dallas,Cotton Bowl,1994,2026-06-30,19:30:00,32.7828,-96.7614,1994-06-30,27.01,23.21,30.73,27.59,24.89,29.3,0.0,2.0,3.0,4.0,1.0,0.0,0.0
Men,United States,Chicago,Soldier Field,1994,2026-07-02,12:00:00,41.8623,-87.6167,1994-07-02,19.21,16.54,22.8,19.36,18.83,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Washington,RFK Stadium,1994,2026-07-02,16:30:00,38.8898,-76.9663,1994-07-02,24.69,19.69,29.74,27.44,25.96,28.28,0.0,1.0,3.0,2.0,0.0,0.0,0.0
Men,United States,Dallas,Cotton Bowl,1994,2026-07-03,12:00:00,32.7828,-96.7614,1994-07-03,26.24,22.25,30.35,29.41,28.36,29.91,0.0,5.0,5.0,0.0,0.0,0.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-07-03,13:30:00,34.1613,-118.1676,1994-07-03,20.67,15.3,27.55,24.94,23.92,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Orlando,Citrus Bowl,1994,2026-07-04,12:00:00,28.5392,-81.4009,1994-07-04,24.63,22.63,28.1,27.26,26.12,28.1,0.0,1.0,5.0,0.0,0.0,0.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-07-04,12:30:00,37.4342,-122.161,1994-07-04,14.87,10.6,19.98,18.87,17.62,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-07-05,13:00:00,42.090642,-71.264857,1994-07-05,21.08,14.67,25.93,25.58,25.17,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-07-05,16:30:00,40.8135,-74.0745,1994-07-05,24.05,20.68,27.54,26.67,26.41,26.91,0.0,0.0,4.0,2.0,0.0,0.0,0.0
Men,United States,Boston,Foxboro Stadium,1994,2026-07-09,12:00:00,42.090642,-71.264857,1994-07-09,24.55,20.95,29.67,28.5,27.11,29.67,0.0,4.0,5.0,5.0,2.0,0.0,0.0
Men,United States,Dallas,Cotton Bowl,1994,2026-07-09,14:30:00,32.7828,-96.7614,1994-07-09,25.71,23.22,30.66,26.79,25.45,28.26,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-07-10,12:00:00,40.8135,-74.0745,1994-07-10,25.05,21.34,27.51,27.26,26.97,27.51,0.0,0.0,5.0,1.0,0.0,0.0,0.0
Men,United States,San Francisco,Stanford Stadium,1994,2026-07-10,12:30:00,37.4342,-122.161,1994-07-10,17.49,12.16,23.85,22.64,21.65,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,New York,Giants Stadium,1994,2026-07-13,16:00:00,40.8135,-74.0745,1994-07-13,26.29,21.83,31.06,29.43,28.36,30.24,0.0,5.0,5.0,5.0,5.0,2.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-07-13,16:30:00,34.1613,-118.1676,1994-07-13,19.95,13.35,25.85,24.13,22.83,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-07-16,12:30:00,34.1613,-118.1676,1994-07-16,20.36,13.1,26.49,25.85,25.25,26.49,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Men,United States,Los Angeles,Rose Bowl,1994,2026-07-17,12:30:00,34.1613,-118.1676,1994-07-17,21.05,16.32,27.46,25.95,25.25,27.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-05,14:00:00,56.0465,12.6945,1995-06-05,13.32,4.89,18.92,18.3,17.38,18.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-05,18:00:00,59.385771,13.492435,1995-06-05,14.28,8.34,18.23,15.48,13.25,16.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Gavle,Stromvallen,1995,2026-06-06,19:00:00,60.6749,17.1413,1995-06-06,15.76,9.99,20.48,15.75,13.01,17.86,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-06,19:00:00,56.0465,12.6945,1995-06-06,14.56,8.93,19.25,14.04,11.01,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-06,19:00:00,59.385771,13.492435,1995-06-06,15.1,10.2,18.96,14.86,12.1,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-06,19:00:00,59.6099,16.5448,1995-06-06,15.28,7.76,20.61,14.73,11.87,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-07,19:00:00,56.0465,12.6945,1995-06-07,12.47,8.82,15.74,11.62,10.89,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-07,19:00:00,59.385771,13.492435,1995-06-07,13.17,9.76,16.37,12.86,12.06,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Gavle,Stromvallen,1995,2026-06-08,19:00:00,60.6749,17.1413,1995-06-08,15.29,12.02,18.38,15.42,14.32,16.01,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-08,19:00:00,59.385771,13.492435,1995-06-08,12.98,8.02,15.13,12.75,9.59,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-08,19:00:00,59.6099,16.5448,1995-06-08,14.93,9.73,19.8,14.17,10.76,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-08,19:00:00,56.0465,12.6945,1995-06-08,12.17,8.46,14.75,11.34,9.44,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-09,19:00:00,59.6099,16.5448,1995-06-09,13.53,8.43,17.42,13.61,10.79,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-09,19:00:00,59.385771,13.492435,1995-06-09,12.78,7.17,16.47,15.08,11.55,16.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Women,Sweden,Gavle,Stromvallen,1995,2026-06-10,16:00:00,60.6749,17.1413,1995-06-10,12.37,7.84,16.15,13.2,12.64,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-10,16:00:00,59.385771,13.492435,1995-06-10,12.35,7.92,16.83,13.79,13.39,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-10,19:00:00,59.6099,16.5448,1995-06-10,11.79,8.33,15.81,12.11,10.81,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-10,19:00:00,56.0465,12.6945,1995-06-10,12.34,8.44,16.76,11.6,9.08,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Gavle,Stromvallen,1995,2026-06-13,17:15:00,60.6749,17.1413,1995-06-13,9.87,7.55,13.09,11.61,10.41,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Karlstad,Tingvallen,1995,2026-06-13,17:15:00,59.385771,13.492435,1995-06-13,11.49,9.14,14.58,12.78,12.18,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-13,20:15:00,59.6099,16.5448,1995-06-13,11.77,8.37,15.91,11.2,10.27,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-13,20:15:00,56.0465,12.6945,1995-06-13,13.05,9.14,16.39,11.99,11.68,12.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Women,Sweden,Vasteras,Arosvallen,1995,2026-06-15,17:15:00,59.6099,16.5448,1995-06-15,15.52,10.42,19.38,17.86,17.35,18.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Women,Sweden,Helsingborg,Olympia Stadion,1995,2026-06-15,20:15:00,56.0465,12.6945,1995-06-15,12.53,10.05,15.42,11.27,10.33,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Gavle,Stromvallen,1995,2026-06-17,16:00:00,60.6749,17.1413,1995-06-17,15.01,10.92,19.5,16.14,15.24,16.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women,Sweden,Solna,Rasunda Stadium,1995,2026-06-18,18:00:00,59.3717,18.0016,1995-06-18,12.93,8.95,15.67,12.59,11.03,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-10,17:30:00,48.9244,2.3601,1998-06-10,15.75,12.88,18.41,17.02,15.29,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-10,21:00:00,43.6247,3.8127,1998-06-10,19.1,15.27,23.32,15.96,14.79,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Bordeaux,Stade Jacques Chaban-Delmas,1998,2026-06-11,17:30:00,44.829427,-0.598063,1998-06-11,13.26,9.84,16.86,13.96,12.59,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Toulouse,Stadium Municipal,1998,2026-06-11,21:00:00,43.5828,1.4342,1998-06-11,13.24,8.87,16.43,10.11,8.77,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-12,14:30:00,43.6247,3.8127,1998-06-12,12.95,9.94,16.01,15.9,15.84,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-12,17:30:00,50.4331,2.8153,1998-06-12,11.07,7.7,14.38,13.57,12.8,14.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Marseille,Orange Vélodrome,1998,2026-06-12,21:00:00,43.2696,5.3958,1998-06-12,12.9,10.23,15.69,12.17,11.02,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Nantes,Stade de la Beaujoire - Louis Fonteneau,1998,2026-06-13,14:30:00,47.2559,-1.525,1998-06-13,13.19,9.81,18.36,17.26,16.26,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lyon,Matmut Stadium de Gerland,1998,2026-06-13,17:30:00,45.723559,4.831851,1998-06-13,12.62,5.89,19.25,15.54,13.6,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-13,21:00:00,48.9244,2.3601,1998-06-13,11.25,6.62,15.29,11.55,11.2,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Toulouse,Stadium Municipal,1998,2026-06-14,14:30:00,43.5828,1.4342,1998-06-14,15.19,13.2,17.02,16.84,16.69,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Etienne,Stade Geoffroy-Guichard,1998,2026-06-14,17:30:00,45.4608,4.3903,1998-06-14,13.17,9.6,16.99,15.8,14.58,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-14,21:00:00,50.4331,2.8153,1998-06-14,13.17,10.86,16.91,12.97,11.52,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Marseille,Orange Vélodrome,1998,2026-06-15,14:30:00,43.2696,5.3958,1998-06-15,16.14,13.34,19.11,18.96,18.81,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lyon,Matmut Stadium de Gerland,1998,2026-06-15,17:30:00,45.723559,4.831851,1998-06-15,15.06,10.61,20.71,17.25,16.11,17.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Paris,Parc des Princes,1998,2026-06-15,21:00:00,48.8414,2.253,1998-06-15,14.31,11.28,19.53,12.99,11.08,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Bordeaux,Stade Jacques Chaban-Delmas,1998,2026-06-16,17:30:00,44.829427,-0.598063,1998-06-16,14.72,8.0,20.24,18.39,17.65,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Nantes,Stade de la Beaujoire - Louis Fonteneau,1998,2026-06-16,21:00:00,47.2559,-1.525,1998-06-16,13.53,8.22,18.19,12.82,10.38,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Etienne,Stade Geoffroy-Guichard,1998,2026-06-17,17:30:00,45.4608,4.3903,1998-06-17,12.35,4.99,18.3,16.45,14.87,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-17,21:00:00,43.6247,3.8127,1998-06-17,17.12,12.06,22.18,17.38,15.35,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Toulouse,Stadium Municipal,1998,2026-06-18,17:30:00,43.5828,1.4342,1998-06-18,18.67,10.38,25.56,24.73,24.24,25.38,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-18,21:00:00,48.9244,2.3601,1998-06-18,16.18,10.13,22.05,17.05,14.53,20.07,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,France,Paris,Parc des Princes,1998,2026-06-19,17:30:00,48.8414,2.253,1998-06-19,19.78,12.0,26.73,25.05,23.61,26.43,0.0,0.0,1.0,4.0,4.0,4.0,0.0
Men,France,Saint-Etienne,Stade Geoffroy-Guichard,1998,2026-06-19,21:00:00,45.4608,4.3903,1998-06-19,17.51,8.51,24.46,17.86,15.23,21.3,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Men,France,Nantes,Stade de la Beaujoire - Louis Fonteneau,1998,2026-06-20,14:30:00,47.2559,-1.525,1998-06-20,21.44,15.22,27.8,27.43,27.05,27.8,0.0,0.0,4.0,4.0,4.0,4.0,0.0
Men,France,Bordeaux,Stade Jacques Chaban-Delmas,1998,2026-06-20,17:30:00,44.829427,-0.598063,1998-06-20,22.87,15.41,29.72,29.43,29.29,29.72,0.0,4.0,4.0,4.0,4.0,4.0,2.0
Men,France,Marseille,Orange Vélodrome,1998,2026-06-20,21:00:00,43.2696,5.3958,1998-06-20,19.08,15.59,22.4,17.91,16.0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-21,14:30:00,50.4331,2.8153,1998-06-21,20.0,13.38,24.8,23.17,21.09,24.8,0.0,0.0,0.0,4.0,2.0,0.0,0.0
Men,France,Paris,Parc des Princes,1998,2026-06-21,17:30:00,48.8414,2.253,1998-06-21,21.65,17.24,26.76,23.55,22.05,24.69,0.0,0.0,0.0,4.0,3.0,0.0,0.0
Men,France,Lyon,Matmut Stadium de Gerland,1998,2026-06-21,21:00:00,45.723559,4.831851,1998-06-21,19.21,11.53,26.08,19.55,17.77,22.07,0.0,0.0,0.0,5.0,2.0,1.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-22,17:30:00,43.6247,3.8127,1998-06-22,20.86,15.68,25.88,23.72,22.37,25.01,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Men,France,Toulouse,Stadium Municipal,1998,2026-06-22,21:00:00,43.5828,1.4342,1998-06-22,19.81,16.14,23.94,19.1,17.46,21.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-23,16:00:00,48.9244,2.3601,1998-06-23,16.68,9.61,22.02,21.23,20.24,22.02,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,France,Nantes,Stade de la Beaujoire - Louis Fonteneau,1998,2026-06-23,16:00:00,47.2559,-1.525,1998-06-23,16.81,9.62,22.78,22.36,21.24,22.78,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,France,Marseille,Orange Vélodrome,1998,2026-06-23,21:00:00,43.2696,5.3958,1998-06-23,20.54,17.91,23.29,19.05,17.69,20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Etienne,Stade Geoffroy-Guichard,1998,2026-06-23,21:00:00,45.4608,4.3903,1998-06-23,17.41,13.11,21.58,15.99,13.22,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Bordeaux,Stade Jacques Chaban-Delmas,1998,2026-06-24,16:00:00,44.829427,-0.598063,1998-06-24,19.12,11.16,26.12,24.89,22.97,26.04,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Men,France,Lyon,Matmut Stadium de Gerland,1998,2026-06-24,16:00:00,45.723559,4.831851,1998-06-24,19.13,11.57,26.12,25.65,25.09,26.12,0.0,0.0,1.0,5.0,1.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-24,21:00:00,50.4331,2.8153,1998-06-24,18.69,13.71,23.51,19.76,17.6,22.4,0.0,0.0,0.0,5.0,5.0,3.0,0.0
Men,France,Toulouse,Stadium Municipal,1998,2026-06-24,21:00:00,43.5828,1.4342,1998-06-24,20.38,12.4,26.75,20.73,17.91,24.93,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,France,Saint-Etienne,Stade Geoffroy-Guichard,1998,2026-06-25,16:00:00,45.4608,4.3903,1998-06-25,17.73,12.42,24.47,19.67,17.72,21.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Paris,Parc des Princes,1998,2026-06-25,16:00:00,48.8414,2.253,1998-06-25,17.03,13.73,20.22,19.38,18.48,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Nantes,Stade de la Beaujoire - Louis Fonteneau,1998,2026-06-25,21:00:00,47.2559,-1.525,1998-06-25,16.28,12.23,19.32,14.93,12.6,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-25,21:00:00,43.6247,3.8127,1998-06-25,21.4,16.72,25.62,20.82,19.48,22.49,0.0,0.0,0.0,5.0,2.0,0.0,0.0
Men,France,Bordeaux,Stade Jacques Chaban-Delmas,1998,2026-06-26,16:00:00,44.829427,-0.598063,1998-06-26,18.39,12.19,25.07,24.12,22.93,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lyon,Matmut Stadium de Gerland,1998,2026-06-26,16:00:00,45.723559,4.831851,1998-06-26,19.14,14.61,24.95,22.54,21.29,24.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-26,21:00:00,48.9244,2.3601,1998-06-26,15.53,11.57,19.21,15.01,13.26,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-26,21:00:00,50.4331,2.8153,1998-06-26,14.96,10.69,18.58,15.09,13.56,16.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,France,Marseille,Orange Vélodrome,1998,2026-06-27,16:30:00,43.2696,5.3958,1998-06-27,21.47,17.57,25.4,23.71,23.34,24.02,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,France,Paris,Parc des Princes,1998,2026-06-27,21:00:00,48.8414,2.253,1998-06-27,15.38,11.46,19.88,14.55,13.42,15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Lens,Stade Bollaert-Delelis,1998,2026-06-28,16:30:00,50.4331,2.8153,1998-06-28,14.56,11.27,17.95,17.43,17.04,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Saint-Denis,Stade de France,1998,2026-06-28,21:00:00,48.9244,2.3601,1998-06-28,14.64,10.13,18.04,14.76,13.08,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,France,Montpellier,Stade de la Mosson,1998,2026-06-29,16:30:00,43.6247,3.8127,1998-06-29,21.67,16.86,26.81,24.85,24.23,25.41,0.0,0.0,0.0,4.0,1.0,0.0,0.0
